surface_a,surface_b,token_similarity,char_similarity,decision_zone,proposed_decision,ground_truth_decision,outcome,correct,pair_type
Consumer_Partnership_Alpha,Beacon_Partnership_Eta,0.2,0.708,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Alpha,Beacon_Partnership_Eta_Group,0.167,0.667,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Alpha,Cardinal_Assembly_Iota,0.0,0.333,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Alpha,Cardinal_Assembly_Iota_Group,0.0,0.296,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Alpha,Meridian_Foundation_Mu,0.0,0.333,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Alpha,Meridian_Foundation_Mu_Group,0.0,0.185,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Alpha,Vanguard_Alliance_Nu,0.0,0.348,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Alpha,Vanguard_Alliance_Nu_Group,0.0,0.308,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Beta,Global_Assembly_Branch,0.0,0.255,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Beta,Global_Assembly_Branches,0.0,0.245,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Beta,Regional_Foundation_Alpha,0.0,0.24,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Beta,Regional_Foundation_Beta,0.2,0.449,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Beta,National_Choice_Branch,0.0,0.255,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Beta,National_Choice_Branches,0.0,0.245,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Beta,Open_Forum_Alpha,0.0,0.341,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Beta,Open_Forum_Beta,0.2,0.45,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Beta,Future_Council_Branch,0.0,0.304,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Beta,Future_Council_Branches,0.0,0.292,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Beta,Common_League_Gamma,0.0,0.273,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Beta,Common_League_Gamma_Group,0.0,0.28,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Beta,Gamma_Common_Network,0.0,0.311,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Beta,Progress_Circle_Delta,0.0,0.261,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Beta,Progress_Circle_Delta_Group,0.0,0.231,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Beta,Heritage_Board_Sigma,0.0,0.356,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Beta,Heritage_Board_Sigma_Group,0.0,0.275,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Beta,Unity_Coalition_Omega,0.0,0.261,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Beta,Unity_Coalition_Omega_Group,0.0,0.269,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Beta,Frontier_Institute_Theta,0.0,0.449,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Beta,Frontier_Institute_Theta_Group,0.0,0.4,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Beta,Summit_Trust_Lambda,0.0,0.364,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Beta,Summit_Trust_Lambda_Group,0.0,0.24,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Beta,Pioneer_Society_Kappa,0.0,0.304,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Beta,Pioneer_Society_Kappa_Group,0.0,0.346,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Beta,Kappa_Pioneer_Network,0.0,0.348,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Beta,Anchor_Union_Zeta,0.0,0.333,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Beta,Anchor_Union_Zeta_Group,0.0,0.292,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Beta,Beacon_Partnership_Eta,0.2,0.809,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Beta,Beacon_Partnership_Eta_Group,0.167,0.717,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Beta,Cardinal_Assembly_Iota,0.0,0.34,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Beta,Cardinal_Assembly_Iota_Group,0.0,0.302,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Beta,Meridian_Foundation_Mu,0.0,0.34,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Beta,Meridian_Foundation_Mu_Group,0.0,0.189,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Beta,Vanguard_Alliance_Nu,0.0,0.311,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Consumer_Partnership_Beta,Vanguard_Alliance_Nu_Group,0.0,0.314,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branch,Global_Assembly_Branches,0.5,0.957,refer_to_human,do_not_merge,do_not_merge,referred_distinct_pair,True,false_friend
Global_Assembly_Branch,Regional_Foundation_Alpha,0.0,0.34,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branch,Regional_Foundation_Beta,0.0,0.391,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branch,National_Choice_Branch,0.2,0.545,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branch,National_Choice_Branches,0.0,0.522,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branch,Open_Forum_Alpha,0.0,0.211,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branch,Open_Forum_Beta,0.0,0.324,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branch,Future_Council_Branch,0.2,0.372,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branch,Future_Council_Branches,0.0,0.356,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branch,Common_League_Gamma,0.0,0.146,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branch,Common_League_Gamma_Group,0.0,0.085,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branch,Gamma_Common_Network,0.0,0.238,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branch,Progress_Circle_Delta,0.0,0.279,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branch,Progress_Circle_Delta_Group,0.0,0.286,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branch,Heritage_Board_Sigma,0.0,0.286,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branch,Heritage_Board_Sigma_Group,0.0,0.25,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branch,Unity_Coalition_Omega,0.0,0.233,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branch,Unity_Coalition_Omega_Group,0.0,0.286,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branch,Frontier_Institute_Theta,0.0,0.087,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branch,Frontier_Institute_Theta_Group,0.0,0.077,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branch,Summit_Trust_Lambda,0.0,0.244,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branch,Summit_Trust_Lambda_Group,0.0,0.255,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branch,Pioneer_Society_Kappa,0.0,0.326,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branch,Pioneer_Society_Kappa_Group,0.0,0.286,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branch,Kappa_Pioneer_Network,0.0,0.186,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branch,Anchor_Union_Zeta,0.0,0.205,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branch,Anchor_Union_Zeta_Group,0.0,0.178,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branch,Beacon_Partnership_Eta,0.0,0.182,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branch,Beacon_Partnership_Eta_Group,0.0,0.08,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branch,Cardinal_Assembly_Iota,0.2,0.591,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branch,Cardinal_Assembly_Iota_Group,0.167,0.52,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branch,Meridian_Foundation_Mu,0.0,0.182,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branch,Meridian_Foundation_Mu_Group,0.0,0.16,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branch,Vanguard_Alliance_Nu,0.0,0.333,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branch,Vanguard_Alliance_Nu_Group,0.0,0.292,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branches,Regional_Foundation_Alpha,0.0,0.327,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branches,Regional_Foundation_Beta,0.0,0.375,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branches,National_Choice_Branch,0.0,0.522,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branches,National_Choice_Branches,0.2,0.583,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branches,Open_Forum_Alpha,0.0,0.2,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branches,Open_Forum_Beta,0.0,0.308,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branches,Future_Council_Branch,0.0,0.356,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branches,Future_Council_Branches,0.2,0.426,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branches,Common_League_Gamma,0.0,0.14,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branches,Common_League_Gamma_Group,0.0,0.082,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branches,Gamma_Common_Network,0.0,0.227,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branches,Progress_Circle_Delta,0.0,0.267,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branches,Progress_Circle_Delta_Group,0.0,0.275,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branches,Heritage_Board_Sigma,0.0,0.273,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branches,Heritage_Board_Sigma_Group,0.0,0.24,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branches,Unity_Coalition_Omega,0.0,0.222,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branches,Unity_Coalition_Omega_Group,0.0,0.275,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branches,Frontier_Institute_Theta,0.0,0.292,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branches,Frontier_Institute_Theta_Group,0.0,0.259,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branches,Summit_Trust_Lambda,0.0,0.233,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branches,Summit_Trust_Lambda_Group,0.0,0.245,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branches,Pioneer_Society_Kappa,0.0,0.311,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branches,Pioneer_Society_Kappa_Group,0.0,0.275,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branches,Kappa_Pioneer_Network,0.0,0.178,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branches,Anchor_Union_Zeta,0.0,0.244,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branches,Anchor_Union_Zeta_Group,0.0,0.213,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branches,Beacon_Partnership_Eta,0.0,0.174,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branches,Beacon_Partnership_Eta_Group,0.0,0.077,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branches,Cardinal_Assembly_Iota,0.2,0.565,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branches,Cardinal_Assembly_Iota_Group,0.167,0.5,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branches,Meridian_Foundation_Mu,0.0,0.174,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branches,Meridian_Foundation_Mu_Group,0.0,0.154,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branches,Vanguard_Alliance_Nu,0.0,0.364,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Global_Assembly_Branches,Vanguard_Alliance_Nu_Group,0.0,0.32,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Regional_Foundation_Alpha,Regional_Foundation_Beta,0.5,0.857,refer_to_human,do_not_merge,do_not_merge,referred_distinct_pair,True,false_friend
Regional_Foundation_Alpha,National_Choice_Branch,0.0,0.383,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Regional_Foundation_Alpha,National_Choice_Branches,0.0,0.367,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Regional_Foundation_Alpha,Open_Forum_Alpha,0.2,0.585,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Regional_Foundation_Alpha,Open_Forum_Beta,0.0,0.35,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Regional_Foundation_Alpha,Future_Council_Branch,0.0,0.391,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Regional_Foundation_Alpha,Future_Council_Branches,0.0,0.375,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Regional_Foundation_Alpha,Common_League_Gamma,0.0,0.273,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Regional_Foundation_Alpha,Common_League_Gamma_Group,0.0,0.24,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Regional_Foundation_Alpha,Gamma_Common_Network,0.0,0.222,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Regional_Foundation_Alpha,Progress_Circle_Delta,0.0,0.174,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Regional_Foundation_Alpha,Progress_Circle_Delta_Group,0.0,0.231,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Regional_Foundation_Alpha,Heritage_Board_Sigma,0.0,0.178,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
